Id,Name,Language,keywords
1057421,messages from the masters: tapping into the power of love,eng, brian_l._weiss judy_piatkus eng spiritual healing guidebook guides spirit
1017194,"how to lose your class pet (willimena rules!, #1)",eng,"willimena_rules!,_#1 valerie_wilson_wesley jump_at_the_sun eng willimenas willimena sweetlywhos rules sweetly"
1022412,annie's gifts,eng," angela_shelf_medearis just_us_books,_inc. eng annie piano music trumpet instrument"
1069561,alkan: the man/the music,eng, ronald___smith kahn_&_averill_publishers eng pianist piano pianists composer alkan
1094707,lulu's lemonade (math matters),eng, barbara_derubertis kane_press eng lemonade ingredients children quantities summers
1030790,mysticism in java,eng, niels_mulder kanisius eng indonesia memproyeksikan mencitacitakan seutuhnya negara
1063694,kaplan math power: master the fundamentals,eng, robert_stanton kaplan eng kaplan math mathematics algebra practice
1063691,kaplan word power: master the fundamentals,eng, kaplan_inc. kaplan eng vocabulary words lessons expand tips
1066033,the carp in the bathtub,eng, barbara_cohen kar-ben_publishing eng passover carp fish leah gefilte
1054599,six million paper clips: the making of a children's holocaust memorial,eng, peter_w._schroeder kar-ben_publishing_(tm) eng holocaust memorial nazis whitwell victims
1057975,trying to be human: zen talks,eng, cheri_huber keep_it_simple_books eng buddhist spiritual meditation beings human
1074460,the vertical interrogation of strangers,eng, bhanu_kapil_rider kelsey_street_press eng poetry travels novel indian travelog
1008019,cockapoo,en-GB, mary_d._foley kennel_club_books en-GB cockapoo breeds poodle spaniels spaniel
1069205,"too much temptation (brava brothers, #1)",eng,"brava_brothers,_#1 lori_foster kensington eng noah novel grace lori foster"
1061085,"turkey day murder (a lucy stone mystery, #7)",eng,"a_lucy_stone_mystery,_#7 leslie_meier kensington eng tinkers leslie charms lucy cove"
1069215,standing in the shadows (mcclouds & friends #2),en-US,mcclouds_&_friends_#2 shannon_mckenna kensington en-US exundercover mccloud betrayal betrayed connor
1004087,captivated,eng, robin_schone kensington eng seductionecstasy sensual kidnapped romance desirebound
1061081,mistletoe murder (a lucy stone mystery #1),eng,a_lucy_stone_mystery_#1 leslie_meier kensington eng mysterysolving lucy mailorder stones holiday
1021731,"the river devil (devil, #2)",eng,"devil,_#2 diane_whiteside kensington eng hal lindsay shes desire heiress"
1041254,"st. patrick's day murder (a lucy stone mystery, #14)",eng,"a_lucy_stone_mystery,_#14 leslie_meier kensington eng dan dylan lobstermen patricks tinkers"
1085184,"where the boys are (jeff & lloyd, #2)",eng,"jeff_&_lloyd,_#2 william_j._mann kensington eng jeff lloyd sexnavigates griffith dance"
1069206,"bad boys to go (watson brothers, #2; wilde series, #1.2)",eng,"watson_brothers,_#2 wilde_series,_#1.2 lori_foster kensington eng wilde chayse naughtyand sexand sensual"
1054904,say yes,eng, donna_hill kensington eng regina parker daughter marriage love
1069214,out of control (mcclouds & friends #3),eng,mcclouds_&_friends_#3 shannon_mckenna kensington eng margot mccloud davy crime accused
1068499,catch me if you can (men of rogues hollow #3),eng,men_of_rogues_hollow_#3 donna_kauffman kensington_brava eng morgan morgans scottish scotland highlands
1054072,bewitched by love,eng, teresa_desjardien kensington_publishing_corp. eng novellas halloween hauntingly zebras regency
1093800,"reese (rock creek six, #1)",eng,"rock_creek_six,_#1 lori_handeland kensington_publishing_corporation eng confederate reese creek mary seven"
1089330,tarot of the bohemians: the most ancient book in the world for the use of initiates,eng, papus kessinger eng tarot esotericism occult symbolism symbolical
1005350,prejudices: first series,eng, h.l._mencken kessinger_publishing eng antiquarian reprint literature book editions
1093579,war at the top of the world: the struggle for afghanistan and asia (revised and updated),eng, eric_s._margolis key_porter_books eng conflicts entangle correspondent war region
1032334,the plague (feather and bone - the crow chronicles #2),eng,feather_and_bone_-_the_crow_chronicles_#2 clem_martini kids_can_press eng crow crows feather plague flock
1062602,transformed: how everyday things are made,eng, bill_slavin kids_can_press eng chalk cds artwork materials children
1032336,the mob,eng, clem_martini kids_can_press eng mob crow gathering blizzard saga
1055556,juden auf wanderschaft,eng, joseph_roth kiepenheuer_&_witsch eng wien wunderrabbis liebesvollen ironischen ostjüdischen
1062785,biggles buries the hatchet,eng, w.e._johns knight_books eng zijn ogenblik veelvuldig vochten ooit
1047679,self-consciousness,eng, john_updike knopf eng selfconsciousness memoirs updike updikes metaphysical
1054726,of muppets and men: the making of the muppet show,eng, christopher_finch knopf eng muppets muppet henson puppeteers sesame
1057443,new york,eng, ric_burns knopf eng york yorks brooklyn pbs citys
1003746,the abomination,eng, paul_golding knopf eng literary exile darkly santiago zamora
1063010,crossing the threshold of hope,eng, pope_john_paul_ii knopf eng paul pope papacy catholicism catholic
1053088,for the sleepwalkers,eng, edward_hirsch knopf eng sleepwalkers poems hirsch edward reissuing
1013972,a field guide to american houses,eng, virginia_mcalester knopf eng houses neighborhood guide architectural historic
1007344,silent witness (tony lord #2),eng,tony_lord_#2 richard_north_patterson knopf eng tony tonys novel witness novels
1075340,low tide,eng, fernanda_eberstadt knopf eng jezebel tide heiress loveaffair low
1063520,active liberty: interpreting our democratic constitution,eng, stephen_g._breyer knopf eng constitutional constitution federalism judicial breyer
1016225,the neandertals: changing the image of mankind,en-US, erik_trinkaus knopf en-US neandertals sapiens cannibalism ancestors kinship
1084631,princesses: the six daughters of george iii,eng, flora_fraser knopf eng princesses fraser elizabeth princess sisters
1093511,pomp and sustenance: twenty-five centuries of sicilian food,eng, mary_taylor_simeti knopf eng sicilian tableeveryday dish recipes occasionsand
1015169,spring snow,eng, yukio_mishima knopf eng mishimas ayakura tokyo novel satoko
1068177,"soup 1776 (soup, #14)",eng,"soup,_#14 robert_newton_peck knopf_books_for_young_readers eng soup invincible 1776 fireworks favorites"
1026503,the bravest of the brave,en-US, shutta_crum knopf_books_for_young_readers en-US skunk brave woods ghosts trappers
1061302,wildwood dancing,eng, juliet_marillier knopf_books_for_young_readers eng jenas jena kingdom castles castle
1084879,switch on the night,eng, ray_bradbury knopf_books_for_young_readers eng dark light lamps lanterns night
1041136,grandfather tang's story,eng, ann_tompert knopf_books_for_young_readers eng drawing art illus storytelling tale
1070367,giggle-wiggle wake-up,eng, nancy_white_carlstrom knopf_books_for_young_readers eng morningthis morning wakes sleepyheadit sunshinet
1021727,the girls,eng, lori_lansens knopf_canada eng novel ruby rose rubys roses
1093731,at the full & change of the moon,eng, dionne_brand knopf_canada eng novel novelists ursule dionne marie
1083333,saturday,eng, ian_mcewan knopf_canada eng novel henry saturday perowne perownes
1035269,"death in holy orders (adam dalgliesh, #11)",eng,"adam_dalgliesh,_#11 p.d._james knopf_canada eng novelists detective james cliffs dalgliesh"
1039348,a reporter's life,eng, walter_cronkite knopf_publishing_group eng memoir book memoirthe journalrun bookstore
1097854,"means of ascent (the years of lyndon johnson, #2)",eng,"the_years_of_lyndon_johnson,_#2 robert_a._caro knopf_publishing_group eng lyndon johnson historycaro senatorial johnsons"
1058177,healing essence: a cancer doctor's practical program for hope and recovery,eng, mitchell_l._gaynor kodansha eng therapies acupuncture meditation medicine herbal
1026167,"sarajevo, exodus of a city",eng, dževad_karahasan kodansha eng nonfiction books paperbacks cultures customs
1002968,mind over muscle: writings from the founder of judo,eng, jigoro_kano kodansha eng judo martial jujutsu kodokan kano
1088820,inside the oval office: the secret white house tapes from fdr to clinton,eng, william__doyle kodansha eng presidents doyle tapes executive history
1068187,merchant princes: an intimate history of jewish families who built great department stores,eng, leon_a._harris kodansha eng books nonfiction paperbacks cultures customs
1056535,chronicle of my mother,eng, yasushi_inoue kodansha eng inoue mothers mother fate loneliness
1021215,"a cat, a man, and two women: stories",eng, jun'ichirō_tanizaki kodansha_international eng tanizaki shinako fukuko novel cat
1052042,"the marvelous land of oz (oz, #2)",eng,"oz,_#2 l._frank_baum konecky_&_konecky eng oz adventures scarecrow wicked tale"
1080708,kregel pictorial guide to the temple (kregel pictorial guides),eng, robert_backhouse kregel_publications eng herods temple book bestselling grandeur
1059613,101 more hymn stories: the inspiring true stories behind 101 favorite hymns,eng, kenneth_w._osbeck kregel_publications eng hymns musical favorites inspiring contemporary
1070048,faith & doubt: studies in traditional jewish thought,eng, norman_lamm ktav_pub_inc eng judaism orthodox theology yeshiva torah
1008961,"the real woman's personal trainer: a goal by goal programme to lose fat, tone muscle, perfect posture and boost energy   for life",eng, sam_murphy kyle_cathie_limited eng fitness womens women centred weight
1070775,vanity fair: a novel without a hero (1 &2),eng, william_makepeace_thackeray könemann eng napoleonic satirical society english era
1095561,gullivers travels,eng, marie_stuart ladybird_books_ltd eng lemuel gullivers travels lilliput story
1042949,gorgeous knitted afghans: 33 great designs for creative knitters,eng, fatema_habibur-rahman lark_books eng knitting knitters knit knitter knitted
1079183,the art of rozz williams: from christian death to death,eng, rozz_williams last_gasp eng rozz artists rock musical artistic
1052616,catch-22,en-US, joseph_heller laurel en-US yossarian hellers catch22 bombardier war
1085214,30 minute indian,eng, sunil_vijayakar laurel_glen_publishing eng recipes cookbook dishes indian curries
1036299,"she died too young (one last wish, #9)",eng,"one_last_wish,_#9 lurlene_mcdaniel laurel_leaf eng katie jillians jillian jenny chelsea"
1062537,ace hits the big time,eng, barbara_beasley_murphy laurel_leaf eng ace gangs gang teen movie
1061215,"the golden compass (his dark materials, #1)",eng,"his_dark_materials,_#1 philip_pullman laurel-leaf_books eng lyras lyra novel worldbuilding joan"
1022730,pirates of malabar and an english woman in india,eng, john_biddulph laurier_books_ltd._/aes eng books book printed quality imperfections
1022727,nayars of malabar,eng, f._fawcett laurier_books_ltd._/aes eng anthropology nayarsnairs caste rites madras
1069792,"house buying, selling and conveyancing (lawpack property series)",eng, joseph__bradshaw law_pack_publishing eng solicitor conveyancing estate barrister conveyancers
1017851,understudies: stories,en-US, marie_redonnet leaping_dog_press en-US tale characters book stories machines
1066320,what would you do?,en-US, linda_schwartz learning_works en-US situations advice dangerous school confusing
1028659,the pot that juan built,eng, nancy_andrews-goebel lee_&_low_books eng juan juans quezada mexican mexico
1004018,jazz baby,eng, carole_boston_weatherford lee_&_low_books eng jazz rhythms children instruments rhythmic
1005603,the complete short stories of raffles--the amateur cracksman,eng, e.w._hornung leete's_island_books eng thief cricket thieves cricketer stealing
1014323,"to green angel tower (memory, sorrow, and thorn, #3)",en-GB,"memory,_sorrow,_and_thorn,_#3 tad_williams legend_books en-GB josua king sithi kingdomshattering elias"
1013126,the doorkeepers,en-GB, graham_masterton leisure_books en-GB julia josh sister secrets discovers
